iter	Logloss	F1
882	0.2105457989	0.9492950108
883	0.2104309466	0.9494237288
884	0.2101647925	0.9501084599
885	0.2100422324	0.9501084599
886	0.209849903	0.9496812695
887	0.2096311806	0.9496812695
888	0.2095031012	0.9487109905
889	0.2093824533	0.9495524817
890	0.2092499397	0.9496812695
891	0.2090479444	0.9498100922
892	0.2088772412	0.9496812695
893	0.2087764776	0.9496812695
894	0.2086999897	0.9496812695
895	0.2085406391	0.9496812695
896	0.2084324262	0.9498100922
897	0.2082485047	0.9499389499
898	0.2081255327	0.9499389499
899	0.208002773	0.9499389499
900	0.2077832096	0.9498100922
901	0.2076748427	0.9499389499
902	0.2075762316	0.9501967703
903	0.2074519301	0.9501967703
904	0.2073257426	0.9503257329
905	0.2071187793	0.9503257329
906	0.2070410748	0.9503257329
907	0.206877969	0.9503257329
908	0.2067643109	0.9503257329
909	0.2066200571	0.9503257329
910	0.2065309218	0.9501967703
911	0.2063272701	0.951010992
912	0.2062294094	0.9511533243
913	0.206078909	0.9511400651
914	0.205943103	0.9514246947
915	0.2057690597	0.9514246947
916	0.2056531817	0.9514510442
917	0.2054333404	0.9511533243
918	0.2053434703	0.951437873
919	0.2051593803	0.9518382852
920	0.2049735216	0.9522647139
921	0.2048870686	0.9521355932
922	0.2047185422	0.9522647139
923	0.2045518195	0.9522647139
924	0.2044083302	0.9525359371
925	0.2043598653	0.9526651295
926	0.2042263061	0.9526651295
927	0.2040768959	0.9522517634
928	0.2039549839	0.9524067797
929	0.2038711466	0.9525359371
930	0.2036954572	0.9525359371
931	0.2035312731	0.9525359371
932	0.203431278	0.9528199566
933	0.2033263286	0.9529491525
934	0.2031667284	0.9529491525
935	0.2029702074	0.9528199566
936	0.2027567482	0.9535293321
937	0.2025689311	0.9535293321
938	0.2023424629	0.9536459745
939	0.202116509	0.9537752474
940	0.2020173603	0.9536459745
941	0.2019481989	0.9536459745
942	0.2017239927	0.9536459745
943	0.2016290587	0.9537752474
944	0.2015086336	0.9537752474
945	0.2013970975	0.9540463603
946	0.2011947174	0.954175705
947	0.2010502385	0.9547425474
948	0.2009304877	0.9550135501
949	0.2008501867	0.9551429733
950	0.2007540037	0.9551429733
951	0.2006118866	0.9548719339
952	0.2004647639	0.9547425474
953	0.2003615585	0.9548719339
954	0.2002136141	0.9552845528
955	0.2001360469	0.9554140127
956	0.1999108823	0.955130812
957	0.1997055803	0.9552603037
958	0.1995608313	0.9552603037
959	0.1994439499	0.9552603037
960	0.1993243093	0.9552603037
961	0.199225397	0.9551064696
962	0.1990516072	0.9549647314
963	0.1989224619	0.9553898305
964	0.1987762554	0.955802603
965	0.1986406266	0.955802603
966	0.1985246051	0.955802603
967	0.198323411	0.9559322034
968	0.1981904421	0.9560618389
969	0.1980839432	0.9560618389
970	0.1978912026	0.9563212154
971	0.1977232552	0.9563212154
972	0.19756769	0.9561915096
973	0.1973911307	0.9560499186
974	0.1972161086	0.9564509565
975	0.1970761069	0.9564509565
976	0.1969130302	0.9567340296
977	0.1967614995	0.956863809
978	0.1966435014	0.956863809
979	0.1964996179	0.956863809
980	0.196391288	0.9570052896
981	0.1962781438	0.9570052896
982	0.1962106273	0.9570052896
983	0.1960398541	0.9571351058
984	0.19588242	0.9572649573
985	0.1957475478	0.957559322
986	0.1955618385	0.957559322
987	0.1953814076	0.9574295011
988	0.195142534	0.9579831933
989	0.1950455778	0.9579831933
990	0.1949680023	0.9579831933
991	0.1948360076	0.9579831933
992	0.1947292984	0.9578533677
993	0.194562316	0.9578533677
994	0.1944127871	0.9582429501
995	0.1942620296	0.9582429501
996	0.1941561448	0.9585028478
997	0.1939847768	0.9586328496
998	0.1938774158	0.9584803256
999	0.193766969	0.9587628866
