iter	Logloss	F1
884	0.1350432142	0.9815217391
885	0.1349648213	0.9815217391
886	0.1348129426	0.9816106531
887	0.1347142782	0.9816106531
888	0.1345768821	0.9816106531
889	0.1344500338	0.9813371988
890	0.1343341904	0.9815150417
891	0.1342001812	0.9816039873
892	0.1340702022	0.9816039873
893	0.1338746759	0.9816929491
894	0.1337496196	0.9817819269
895	0.1335440964	0.9816929491
896	0.1333729785	0.9821574133
897	0.1331889198	0.9822463768
898	0.1329592071	0.9822463768
899	0.1328207829	0.9822463768
900	0.1326906172	0.9825196993
901	0.1325855465	0.9825196993
902	0.1325069931	0.9825196993
903	0.1323706892	0.9825196993
904	0.1321652333	0.9824211671
905	0.1320439705	0.9825101948
906	0.131929342	0.9825101948
907	0.1318385311	0.9826023922
908	0.1317184009	0.98232575
909	0.1316036507	0.9826086957
910	0.1314574086	0.9826977081
911	0.1313744769	0.9826977081
912	0.1312169388	0.9827867367
913	0.1309870939	0.9826977081
914	0.1309079607	0.9828757815
915	0.1306940137	0.9825196993
916	0.1305433734	0.9825196993
917	0.1303532542	0.9826086957
918	0.1301738094	0.9827867367
919	0.1299900473	0.9827867367
920	0.1298374335	0.9828757815
921	0.1296221887	0.9832321218
922	0.1295521804	0.9833242704
923	0.1294435957	0.9833242704
924	0.1293342239	0.9832351609
925	0.1291732448	0.9833242704
926	0.129070225	0.9834133962
927	0.128938913	0.9834133962
928	0.1287820939	0.9832290817
929	0.128708007	0.9834133962
930	0.1286163278	0.9835916961
931	0.1284721616	0.9835916961
932	0.1283135373	0.9838592673
933	0.1281255735	0.984037729
934	0.1280206477	0.984037729
935	0.1278692483	0.984037729
936	0.1276190567	0.9839484901
937	0.1274899188	0.9839484901
938	0.127356014	0.9837641723
939	0.1272567971	0.9838534107
940	0.1272036802	0.9838534107
941	0.1271162884	0.9837641723
942	0.1270039274	0.9839426653
943	0.1268783513	0.9838534107
944	0.1267544511	0.9838534107
945	0.1266579837	0.9838534107
946	0.1265445257	0.9839426653
947	0.1264088745	0.9839426653
948	0.1261913511	0.9839426653
949	0.1261061914	0.9839426653
950	0.1260437103	0.9838534107
951	0.1259713047	0.9839426653
952	0.1258615263	0.9836660617
953	0.1257462804	0.9838504809
954	0.1255926657	0.9841269841
955	0.1255271616	0.9841269841
956	0.125401382	0.9841269841
957	0.1253167352	0.9840319361
958	0.1251685132	0.9840319361
959	0.1250323554	0.9840290381
960	0.1249224119	0.9839339203
961	0.1247430552	0.9838446179
962	0.1246303381	0.9839339203
963	0.1245736857	0.9840232389
964	0.1243905037	0.9839339203
965	0.1243018428	0.9839339203
966	0.1242037892	0.9840232389
967	0.1240762855	0.9841125738
968	0.123950718	0.9840232389
969	0.123828543	0.9842076602
970	0.1236874315	0.984118341
971	0.1235557226	0.9843948467
972	0.1233878876	0.9844841666
973	0.1232073579	0.9842998457
974	0.1230190971	0.9844785332
975	0.1228734536	0.9844785332
976	0.1227490859	0.984305543
977	0.1225942882	0.9842998457
978	0.1224555279	0.9842105263
979	0.1222912245	0.9842105263
980	0.1220885811	0.9842998457
981	0.1219808106	0.9843891813
982	0.1218252388	0.9843891813
983	0.1216889235	0.9844785332
984	0.121639021	0.9844785332
985	0.1215112147	0.984746686
986	0.1214246471	0.984746686
987	0.121312776	0.9845622957
988	0.1211679477	0.9853835679
989	0.12101372	0.9851993099
990	0.1208508586	0.9851993099
991	0.1207464348	0.9851993099
992	0.1206597073	0.9848278368
993	0.120468911	0.9852861035
994	0.120347664	0.9852861035
995	0.1202386206	0.9852861035
996	0.1201393931	0.9852861035
997	0.1200421105	0.9853756018
998	0.1198799699	0.9854651163
999	0.1197632993	0.9854651163
