iter	Logloss	F1
885	0.2020411769	0.9552279183
886	0.2018426849	0.9552279183
887	0.2017066656	0.9553571429
888	0.2015803389	0.9554864024
889	0.2014305989	0.9558743909
890	0.2013073478	0.9558743909
891	0.2011421861	0.956133225
892	0.2009879227	0.9560037904
893	0.2008539864	0.956133225
894	0.2007585871	0.9560037904
895	0.2006433277	0.9560037904
896	0.2005057447	0.9560037904
897	0.2003518281	0.9564158094
898	0.200212373	0.9564158094
899	0.2000414687	0.9565452823
900	0.1998860904	0.9565452823
901	0.1998116049	0.9565452823
902	0.1997625957	0.9564158094
903	0.1996553272	0.9564158094
904	0.1994476728	0.9562863716
905	0.1992095568	0.9565452823
906	0.1989737916	0.9565452823
907	0.1988946721	0.9565452823
908	0.1987784679	0.9566747901
909	0.1985938035	0.9566747901
910	0.1984969961	0.9566747901
911	0.1983876306	0.9565452823
912	0.1982170133	0.9566747901
913	0.1980195505	0.9562863716
914	0.1978352894	0.9565452823
915	0.1976380303	0.9564158094
916	0.1974811498	0.9562863716
917	0.1973855828	0.9562863716
918	0.1972157288	0.9565452823
919	0.1970523965	0.9566747901
920	0.1968673637	0.9572395129
921	0.1967667038	0.9572395129
922	0.1966951439	0.9571099986
923	0.1966170218	0.9571099986
924	0.1965412423	0.9569805195
925	0.1964039404	0.9572395129
926	0.1963015517	0.9572395129
927	0.196018754	0.9571099986
928	0.1958323395	0.9571099986
929	0.1957104399	0.9571099986
930	0.1955083286	0.9569805195
931	0.1953780326	0.9571099986
932	0.195218591	0.9571099986
933	0.1951547975	0.9571099986
934	0.1950634154	0.9571099986
935	0.1949957375	0.9572395129
936	0.1949538636	0.9573690621
937	0.1948585257	0.9570867741
938	0.1945923937	0.9572395129
939	0.1944530599	0.9576282659
940	0.1943119938	0.9576282659
941	0.1940819529	0.957475623
942	0.1939065977	0.957475623
943	0.193746413	0.957864788
944	0.1936533258	0.9577350312
945	0.1934984442	0.957864788
946	0.1934377868	0.957864788
947	0.1933072861	0.957864788
948	0.1930519475	0.9577350312
949	0.1929292771	0.957864788
950	0.1927888041	0.9577350312
951	0.1927058177	0.9577350312
952	0.192572833	0.957864788
953	0.192400552	0.9577350312
954	0.1922326548	0.957864788
955	0.1920914596	0.957864788
956	0.1919414605	0.9579945799
957	0.1917922844	0.958384167
958	0.1916629953	0.9585140998
959	0.1914834986	0.9585140998
960	0.1913553606	0.9585140998
961	0.1912532049	0.9585140998
962	0.1910700447	0.9585140998
963	0.190990833	0.9585140998
964	0.1908473398	0.9585140998
965	0.1907607003	0.9585140998
966	0.1906242878	0.9585140998
967	0.1904075557	0.9586440678
968	0.1903151466	0.9586440678
969	0.1901823475	0.9586440678
970	0.1900506738	0.9586440678
971	0.1899032672	0.9586440678
972	0.1897201001	0.9585140998
973	0.1895604787	0.9585140998
974	0.1894716033	0.9589041096
975	0.1893680512	0.9590341834
976	0.189264225	0.9590341834
977	0.1891254197	0.9590341834
978	0.1889819924	0.9587628866
979	0.1888601092	0.9587628866
980	0.1887495974	0.9591864407
981	0.1886518323	0.9591864407
982	0.1885267237	0.9593165175
983	0.1884492617	0.9593165175
984	0.1883121548	0.959576777
985	0.1881968513	0.9597178896
986	0.1880928492	0.959576777
987	0.1879314981	0.9599674311
988	0.1877307258	0.9599782933
989	0.1875575491	0.9598371777
990	0.1873441398	0.9599782933
991	0.1872889788	0.9599782933
992	0.187172559	0.9601085482
993	0.1870812861	0.9599782933
994	0.186891889	0.9599782933
995	0.1868122695	0.9598371777
996	0.1866509774	0.9598371777
997	0.1865517232	0.9598371777
998	0.186374782	0.9597069597
999	0.1862591855	0.9597069597
